ID,Homepage _Duration,Aboutus_Duration,Contactus,BounceRates,ExitRates,PageValues,SpecialDay,TrafficType,Weekend,Nov,A,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,New_Visitor,Other,Returning_Visitor
1139,233.5,0,36,0.025,0.046851852,0,0,1,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1140,38.57777778,9,7,0,0.064351852,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1141,40,0,9,0,0.008333333,0,0,6,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1142,0,0,12,0,0.008333333,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1143,78.4,0,35,0.024561404,0.039824561,26.5455,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1144,0,0,19,0,0.007017544,0,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1145,0,0,6,0.055555556,0.068055556,0,0,20,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1146,0,0,3,0,0.033333333,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1147,0,0,2,0.2,0.2,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1148,139.3666667,0,13,0,0.007017544,47.30370179,0,5,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1149,49.125,0,19,0.010526316,0.015789474,0,0,13,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1150,0,0,10,0,0.01,0,0,8,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1151,106.5,49.5,29,0.008064516,0.018932412,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1152,0,0,1,0.2,0.2,0,0,1,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1153,341.6,0,3,0,0.022222222,0,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1154,47.33333333,0,65,0.004545455,0.021632395,0,0,10,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1155,316.8229167,10,29,0.009142857,0.03247619,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1156,84.66666667,60,110,0.00877193,0.029643028,0,0.8,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1157,0,0,13,0,0.015384615,0,0,5,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1158,444.2847222,0,534,0.010856514,0.023309001,2.54795624,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1159,82.6,0,25,0.016,0.024,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1160,67.5,0,12,0,0.018181818,218.8649096,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1161,0,0,21,0.015238095,0.067619048,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1162,42.75,0,31,0.027272727,0.055555556,40.1844879,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1163,14,0,11,0,0.016666667,0,0,1,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1164,0,0,6,0,0.033333333,0,0,3,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1165,0,0,2,0,0.1,0,0,13,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1166,793.5,0,61,0.00625,0.014867424,12.58179402,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1167,424,0,3,0,0.05,0,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1168,183.7083333,17,80,0.002463054,0.019057903,12.45099015,0,3,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1169,22,49,22,0,0.008695652,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1170,0,0,7,0.057142857,0.085714286,0,0,10,TRUE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1171,76.5,0,55,0.010344828,0.028962492,0,0,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1172,0,0,6,0.066666667,0.1,0,0,1,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1173,77.1,0,35,0.017142857,0.026857143,0,0,4,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1174,213.3214286,528,61,0.01,0.020655014,2.810812468,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1175,0,0,1,0.2,0.2,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1176,0,0,33,0,0.025,0,0,1,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1177,120,85,33,0,0.005714286,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1178,76,0,186,0.003723404,0.023642242,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1179,26,0,16,0,0.0125,20.26155684,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1180,0,0,1,0.2,0.2,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1181,0,0,15,0,0.016666667,0,0.2,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1182,0,0,70,0.008695652,0.032370528,0,0,2,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1183,0,0,5,0,0.04,0,0,1,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1184,0,0,6,0,0.033333333,0,0,10,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1185,0,0,33,0.012121212,0.032323232,0,0,3,FALSE,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1186,144.5,0,7,0.044444444,0.031111111,0,0,8,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1187,0,0,7,0.085714286,0.092857143,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1188,45,0,10,0,0.009090909,0,0,1,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1189,0,0,33,0.03030303,0.056986532,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1190,0,0,24,0.008333333,0.048611111,0,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1191,0,0,4,0,0.05,0,0,2,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1192,118,0,4,0,0.066666667,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1193,0,0,15,0,0.04,0,0,1,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1194,17,0,30,0.043851852,0.069954545,0,0,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1195,0,0,4,0,0.025,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1196,84,0,15,0,0.016666667,0,0.6,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1197,55,7,132,0.005882353,0.019282953,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1198,677.1911765,0,152,0,0.008686559,5.731607803,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1199,299.6031746,166,86,0.008333333,0.008587569,2.087782738,0,5,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1200,120,64,52,0.010344828,0.018390805,17.24870115,0,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1201,68.6,29.2,97,0.002520046,0.013784185,0,0,2,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1202,19,0,28,0,0.006896552,21.2112655,0,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1203,95.1,116.8,53,0.003508772,0.017602339,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1204,0,0,31,0,0.007881773,0,0,2,FALSE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1205,0,0,4,0,0.025,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1206,1640.590909,0,16,0,0.013636364,10.78136364,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1207,0,0,41,0,0.015447154,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1208,441.8333333,102.5,231,0.006458333,0.021838687,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1209,647.3333333,191.5833333,175,0.005110897,0.018243793,16.64099403,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1210,0,0,11,0.018181818,0.063636364,0,0,1,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1211,5.5,0,7,0.044444444,0.035555556,0,0.4,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1212,0,0,18,0,0.015686275,0,0,2,TRUE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1213,80.6,0,39,0,0.005,0,0,20,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1214,0,0,3,0.2,0.2,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1215,0,0,3,0,0.033333333,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1216,281.9166667,6,83,0.002409639,0.033978772,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1217,0,0,38,0.026315789,0.03907496,0,0,3,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1218,10,0,12,0,0.02,60.622383,0,8,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1219,11,0,15,0,0.025,0,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1220,0,0,13,0.046153846,0.1,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1221,0,0,46,0,0.010638298,0,0,8,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1222,233.5,102,81,0.001149425,0.011954023,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1223,0,0,4,0.04,0.1,0,0,1,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1224,0,0,14,0.028571429,0.064285714,0,0.2,3,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1225,0,0,2,0,0.1,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1226,0,0,6,0,0.033333333,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1227,0,0,13,0,0.046153846,0,0,1,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1228,866.4280303,691,36,0.010869565,0.025668172,0,0,2,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1229,118.5,0,28,0,0.015151515,17.79456354,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1230,174.475,0,43,0,0.009929078,30.66624113,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1231,56.4,0,72,0.006140351,0.029986961,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1232,0,0,22,0,0.004761905,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1233,18.33333333,0,36,0.005263158,0.025438596,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1234,0,0,6,0,0.033333333,0,0,3,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1235,31,0,6,0.066666667,0.083333333,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1236,4,0,7,0,0.027777778,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1237,0,0,8,0.05,0.0875,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1238,0,0,4,0,0.025,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1239,8,15,58,0.010526316,0.016374269,7.267034211,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1240,115.8,0,46,0,0.01372549,44.35848718,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1241,169.5,0,21,0.008695652,0.037681159,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1242,0,0,6,0.066666667,0.094444444,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1243,123.5,0,22,0,0.0096,46.6785275,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1244,32.1,0,3,0.028571429,0.042857143,0,0,5,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1245,0,0,10,0.02,0.04,0,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1246,299.6333333,56,35,0.01025641,0.014871795,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1247,233.0833333,63,60,0.001666667,0.009358814,0,0,10,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1248,0,0,14,0,0.002380952,47.32661324,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1249,204.1,0,5,0,0.0125,0,0,2,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1250,26.2,0,92,0.007692308,0.021318681,0,0,1,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1251,0,0,9,0,0.04,30.21969637,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1252,0,0,13,0.142857143,0.154761905,0,0.8,13,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1253,0,0,1,0.2,0.2,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1254,0,191.3333333,57,0,0.009501916,0,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1255,183.0833333,40.5,349,0.000568182,0.004306345,1.625051033,0,10,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,0,0,32,0,0.0075,42.62274459,0,7,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1257,0,0,19,0,0.021052632,0,0,1,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1258,0,0,3,0,0.066666667,0,0,3,TRUE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1259,0,0,2,0,0.1,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1260,0,0,4,0,0.016666667,0,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1261,103.6,0,39,0.068292683,0.08699187,0,0,3,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1262,0,0,11,0.036363636,0.081818182,0,0,3,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1263,282.1,0,7,0,0.011111111,0,0,5,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1264,62.6,0,15,0,0.011111111,0,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1265,115.5,0,55,0,0.008286252,18.61684302,0,2,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1266,0,0,3,0.1,0.166666667,0,0,6,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1267,6,0,41,0.012698413,0.024285714,0,0,3,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1268,614.1666667,0,47,0,0.019871795,7.256219133,0,1,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1269,58,0,31,0,0.009375,9.7455,0,4,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1270,74.75,0,14,0,0.023529412,0,0,8,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1271,99.75,0,31,0,0.006451613,47.44850792,0,10,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1272,0,0,15,0,0.04,0,0.6,3,FALSE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1273,0,0,14,0,0.014285714,0,0,2,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1274,0,0,6,0,0.016666667,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1275,0,0,19,0,0,0,0,4,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1276,0,0,47,0,0.011134752,0,0.6,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1277,-1,-1,1,0.2,0.2,0,0.6,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,0,0,2,0.2,0.2,0,0.8,13,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1279,317.9583333,821,20,0,0.002666667,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1280,0,0,24,0,0.017207792,0,0,3,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1281,190.4,274,39,0.00952381,0.018253968,0,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1282,55.75,0,74,0,0.020533333,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1283,101,0,7,0.02,0.04,0,0,4,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1284,0,0,26,0.005128205,0.035897436,0,0,2,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1285,12,0,99,0.002061856,0.013745704,0,0,2,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1286,376.5,63,104,0,0.007753623,7.345321739,0,20,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1287,0,0,43,0,0.002439024,0,0,2,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1288,135,0,2,0,0.066666667,0,0,10,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1289,197,25,46,0,0.008,19.92584938,0,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1290,131.5,99,96,0.010550214,0.020522711,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1291,45.2,0,19,0,0.019047619,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1292,0,0,7,0,0.028571429,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1293,108,0,16,0,0.006666667,0,0,1,TRUE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1294,0,0,4,0,0.05,0,0,3,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1295,0,0,8,0,0.003571429,0,0,11,TRUE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1296,0,0,2,0,0.1,0,0,3,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1297,0,0,7,0,0.033333333,58.488,0,6,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1298,5,0,15,0.01875,0.06875,0,0,1,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1299,88.375,0,81,0,0.017862319,15.38432962,0,2,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1300,0,0,3,0,0.066666667,0,0,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1301,509.6666667,0,19,0,0.010454545,23.62159091,0,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1302,95.8,35.7,14,0,0.011111111,0,0,2,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1303,0,0,8,0.025,0.05,0,0,1,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1304,0,0,26,0,0.022222222,0,0.2,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1305,0,0,25,0.016666667,0.036666667,10.4445,0,1,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1306,13.33333333,0,105,0.01220527,0.020275689,0,0.6,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1307,0,0,3,0.033333333,0.166666667,0,0.6,6,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1308,110.4090909,51,62,0.00056338,0.017396907,7.891171006,0,10,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1309,66.96666667,416,291,0.00122631,0.008659512,9.013011371,0,4,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1310,453,493.5,36,0.004761905,0.011534392,9.323531746,0,4,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,75.89285714,0,51,0.015757576,0.042922078,3.229518182,1,2,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1312,0,0,29,0.013793103,0.017471264,0,0,3,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1313,0,0,14,0,0.007142857,0,0,4,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1314,0,0,6,0,0.033333333,0,0.4,2,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1315,0,13,4,0,0.04,0,0,6,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1316,353.4,0,11,0.013333333,0.04,0,0,3,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1317,0,0,27,0.021428571,0.067857143,0,0,3,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1318,0,0,13,0,0.033846154,0,0,3,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1319,51,68.75,227,0.007569141,0.014819782,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1320,60.5,0,10,0.025,0.033333333,0,0,20,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1321,78,0,21,0,0.002380952,24.75047619,0,2,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1322,63.5,0,8,0,0.02,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1323,302.0833333,0,81,0,0.002857143,16.43784656,0,8,TRUE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1324,63,204.25,20,0.009090909,0.013636364,0,0,2,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1325,26,0,235,0.007670851,0.022527689,0,0,2,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1326,1104.2,0,36,0.007317073,0.012601626,0,0,2,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
